SampleYear,ImageDate,Subregion,Habitat,SiteCode,SiteID,SiteName,StationID,Surveyed_all_years?,points,BOCT,EOCT,GVEN,OCTO
2019,7/9/2019,LK,OS,5S4,59,Western Sambo Shallow,594,Y,756,0.0225,0,0.0304,0.0529
2019,7/10/2019,LK,OS,5S5,60,Rock Key Shallow,601,Y,832,0.0252,0,0.0998,0.125
2019,7/10/2019,LK,OS,5S5,60,Rock Key Shallow,602,Y,828,0.1389,0,0.0592,0.1981
2019,7/10/2019,LK,OS,5S5,60,Rock Key Shallow,603,Y,774,0.1434,0,0.0013,0.1447
2019,7/10/2019,LK,OS,5S5,60,Rock Key Shallow,604,Y,814,0.0233,0,0.1302,0.1535
2019,7/10/2019,LK,OS,2S1,61,Sand Key Shallow,611,N,794,0.0453,0,0.0038,0.0491
2019,7/10/2019,LK,OS,2S1,61,Sand Key Shallow,612,Y,756,0.0463,0.0066,0.0529,0.1058
2019,7/10/2019,LK,OS,2S1,61,Sand Key Shallow,613,Y,809,0.1088,0.0012,0.0297,0.1397
2019,7/10/2019,LK,OS,2S1,61,Sand Key Shallow,614,Y,840,0.075,0,0.0345,0.1095
2019,6/12/2019,UK,OD,9D1,70,Carysfort Deep,701,Y,957,0.07,0.07,0,0.14
2019,6/12/2019,UK,OD,9D1,70,Carysfort Deep,702,Y,911,0.0593,0.0801,0,0.1394
2019,6/12/2019,UK,OD,9D1,70,Carysfort Deep,703,N,940,0.0617,0.034,0,0.0957
2019,6/12/2019,UK,OD,9D1,70,Carysfort Deep,704,N,855,0.0994,0.0374,0,0.1368
2019,6/11/2019,UK,OD,9D3,72,Molasses Deep,721,Y,897,0.0758,0.0067,0.0011,0.0836
2019,6/11/2019,UK,OD,9D3,72,Molasses Deep,722,Y,892,0.0493,0.0022,0,0.0515
2019,6/11/2019,UK,OD,9D3,72,Molasses Deep,723,N,1007,0.0765,0.001,0,0.0775
2019,6/11/2019,UK,OD,9D3,72,Molasses Deep,724,N,1077,0.0975,0.0028,0,0.1003
2019,6/13/2019,UK,OD,9D4,73,Conch Deep,731,N,846,0.0426,0.0012,0,0.0438
2019,6/13/2019,UK,OD,9D4,73,Conch Deep,732,N,986,0.0436,0.001,0,0.0446
2019,6/13/2019,UK,OD,9D4,73,Conch Deep,733,Y,889,0.0855,0.0034,0,0.0889
2019,6/13/2019,UK,OD,9D4,73,Conch Deep,734,Y,805,0.0522,0.0037,0,0.0559
2019,6/14/2019,MK,OD,7D1,74,Alligator Deep,741,N,742,0.0755,0,0.0013,0.0768
2019,6/14/2019,MK,OD,7D1,74,Alligator Deep,742,N,756,0.0331,0,0,0.0331
2019,6/14/2019,MK,OD,7D1,74,Alligator Deep,743,Y,856,0.0374,0,0.0012,0.0386
2019,6/14/2019,MK,OD,7D1,74,Alligator Deep,744,Y,819,0.0794,0,0,0.0794
2019,5/15/2019,MK,OD,7D2,75,Tennessee Deep,751,N,873,0.055,0,0.0275,0.0825
2019,5/15/2019,MK,OD,7D2,75,Tennessee Deep,752,Y,874,0.0343,0,0.016,0.0503
2019,5/15/2019,MK,OD,7D2,75,Tennessee Deep,753,Y,869,0.0414,0,0.0322,0.0736
2019,5/15/2019,MK,OD,7D2,75,Tennessee Deep,754,N,838,0.0143,0,0.0263,0.0406
2019,5/20/2019,MK,OD,5D1,76,Sombrero Deep,761,N,822,0.0158,0,0,0.0158
2019,5/20/2019,MK,OD,5D1,76,Sombrero Deep,762,N,978,0.0164,0,0,0.0164
2019,5/20/2019,MK,OD,5D1,76,Sombrero Deep,763,Y,809,0.0247,0,0.0012,0.0259
2019,5/20/2019,MK,OD,5D1,76,Sombrero Deep,764,Y,753,0.0398,0.0013,0.0013,0.0424
2019,5/21/2019,LK,OD,5D2,77,Looe Key Deep,771,Y,981,0.1244,0,0.0092,0.1336
2019,5/21/2019,LK,OD,5D2,77,Looe Key Deep,772,Y,939,0.1523,0.0011,0,0.1534
2019,5/22/2019,LK,OD,5D2,77,Looe Key Deep,773,Y,857,0.1482,0,0.0152,0.1634
2019,5/22/2019,LK,OD,5D2,77,Looe Key Deep,774,N,893,0.1277,0.0034,0.0011,0.1322
2019,7/9/2019,LK,OD,5D3,78,Eastern Sambo Deep,781,N,1049,0.0534,0.0076,0.0048,0.0658
2019,7/9/2019,LK,OD,5D3,78,Eastern Sambo Deep,782,Y,898,0.0635,0.0122,0,0.0757
2019,7/9/2019,LK,OD,5D3,78,Eastern Sambo Deep,783,Y,940,0.0596,0.0117,0.0011,0.0724
2019,7/9/2019,LK,OD,5D3,78,Eastern Sambo Deep,784,Y,946,0.0867,0.0063,0,0.093
2019,7/17/2019,LK,OD,5D4,79,Western Sambo Deep,791,Y,805,0.0708,0.0012,0.0012,0.0732
2019,7/17/2019,LK,OD,5D4,79,Western Sambo Deep,792,Y,765,0.0627,0.0026,0.0013,0.0666
2019,7/17/2019,LK,OD,5D4,79,Western Sambo Deep,793,N,853,0.0844,0.0012,0.0023,0.0879
2019,7/17/2019,LK,OD,5D4,79,Western Sambo Deep,794,Y,862,0.0302,0,0,0.0302
2019,7/17/2019,LK,OD,5D5,80,Rock Key Deep,801,N,854,0.1522,0.0059,0,0.1581
2019,7/17/2019,LK,OD,5D5,80,Rock Key Deep,802,N,867,0.2318,0.0058,0,0.2376
2019,7/17/2019,LK,OD,5D5,80,Rock Key Deep,803,Y,871,0.155,0,0.0057,0.1607
2019,7/17/2019,LK,OD,5D5,80,Rock Key Deep,804,Y,818,0.1919,0.0012,0.0012,0.1943
2019,7/10/2019,LK,OD,2D1,81,Sand Key Deep,811,Y,806,0.1216,0.0012,0,0.1228
2019,7/10/2019,LK,OD,2D1,81,Sand Key Deep,812,Y,857,0.105,0.0047,0,0.1097
2019,7/17/2019,LK,OD,2D1,81,Sand Key Deep,813,N,809,0.0828,0.0012,0,0.084
2019,7/17/2019,LK,OD,2D1,81,Sand Key Deep,814,Y,748,0.131,0,0.0013,0.1323
2020,9/28/2020,LK,BCP,3H1,18,Content Keys,181,Y,838,0,0,0,0
2020,9/28/2020,LK,BCP,3H1,18,Content Keys,182,N,828,0,0,0,0
2020,9/28/2020,LK,BCP,3H1,18,Content Keys,183,Y,827,0,0,0,0
2020,9/28/2020,LK,BCP,3H1,18,Content Keys,184,Y,808,0,0,0,0
2020,6/9/2020,UK,P,9P5,21,Two Patches,211,N,875,0.176,0.0057,0.112,0.2937
2020,6/9/2020,UK,P,9P5,21,Two Patches,212,N,819,0.1783,0,0.094,0.2723
2020,6/9/2020,UK,P,9P5,21,Two Patches,213,N,913,0.1117,0,0.0843,0.196
2020,6/9/2020,UK,P,9P5,21,Two Patches,214,N,902,0.1497,0,0.0931,0.2428
2020,6/12/2020,UK,P,9P6,22,Burr Fish,221,N,829,0.0615,0.0048,0.0483,0.1146
2020,6/12/2020,UK,P,9P6,22,Burr Fish,222,N,802,0.0511,0.0162,0.0337,0.101
2020,6/12/2020,UK,P,9P6,22,Burr Fish,223,N,818,0.0611,0.0208,0.0403,0.1222
2020,6/12/2020,UK,P,9P6,22,Burr Fish,224,N,787,0.0165,0.0025,0.0203,0.0393
2020,9/20/2020,MK,P,7P3,23,Rawa Reef,231,N,921,0.0217,0.0271,0.0326,0.0814
2020,9/20/2020,MK,P,7P3,23,Rawa Reef,232,N,972,0.0761,0.0041,0.0247,0.1049
2020,9/20/2020,MK,P,7P3,23,Rawa Reef,233,N,801,0.0599,0.01,0.0824,0.1523
2020,9/20/2020,MK,P,7P3,23,Rawa Reef,234,N,843,0.0214,0.0225,0.0996,0.1435
2020,9/19/2020,MK,P,7P4,24,Thor,241,N,785,0.0611,0.0484,0.0943,0.2038
2020,9/19/2020,MK,P,7P4,24,Thor,242,N,928,0.0539,0.0194,0.1789,0.2522
2020,9/19/2020,MK,P,7P4,24,Thor,243,N,801,0.0774,0.0075,0.0712,0.1561
2020,9/19/2020,MK,P,7P4,24,Thor,244,N,837,0.043,0.0167,0.0657,0.1254
2020,9/30/2020,LK,P,5P5,25,Wonderland,251,N,958,0.0146,0.0125,0.0198,0.0469
2020,9/30/2020,LK,P,5P5,25,Wonderland,252,N,900,0.0411,0.0167,0.0256,0.0834
2020,9/30/2020,LK,P,5P5,25,Wonderland,253,N,969,0.0186,0.0062,0.0093,0.0341
2020,9/30/2020,LK,P,5P5,25,Wonderland,254,N,953,0.0199,0.0073,0.0136,0.0408
2020,9/15/2020,LK,P,5P6,26,Red Dun Reef,261,N,855,0.2035,0.0222,0.0211,0.2468
2020,9/15/2020,LK,P,5P6,26,Red Dun Reef,262,N,947,0.1436,0.0243,0.0243,0.1922
2020,9/15/2020,LK,P,5P6,26,Red Dun Reef,263,N,904,0.1814,0.0122,0.0365,0.2301
2020,9/15/2020,LK,P,5P6,26,Red Dun Reef,264,N,810,0.1099,0.0259,0.0333,0.1691
2020,6/12/2020,UK,P,9P1,30,Turtle,301,Y,958,0.2119,0.0292,0.0814,0.3225
2020,6/12/2020,UK,P,9P1,30,Turtle,302,Y,955,0.2063,0.023,0.0984,0.3277
2020,6/12/2020,UK,P,9P1,30,Turtle,303,N,993,0.2135,0.0624,0.0876,0.3635
2020,6/12/2020,UK,P,9P1,30,Turtle,304,N,1024,0.3047,0.0498,0.0762,0.4307
2020,6/11/2020,UK,P,9P3,32,Porter Patch,321,Y,890,0.1011,0.0011,0,0.1022
2020,6/11/2020,UK,P,9P3,32,Porter Patch,322,Y,810,0.137,0.016,0.0025,0.1555
2020,6/11/2020,UK,P,9P3,32,Porter Patch,323,Y,843,0.1554,0.0071,0.0154,0.1779
2020,6/11/2020,UK,P,9P3,32,Porter Patch,324,N,899,0.1212,0.0211,0.0133,0.1556
2020,6/11/2020,UK,P,9P4,33,Admiral,331,Y,870,0.2069,0.0046,0.177,0.3885
2020,6/11/2020,UK,P,9P4,33,Admiral,332,Y,837,0.1685,0.0048,0.1935,0.3668
2020,6/11/2020,UK,P,9P4,33,Admiral,333,Y,813,0.1267,0.0025,0.1993,0.3285
2020,6/11/2020,UK,P,9P4,33,Admiral,334,Y,879,0.2389,0.0011,0.0887,0.3287
2020,10/1/2020,MK,P,7P1,34,West Turtle Shoal,341,Y,937,0.0683,0.032,0.0459,0.1462
2020,10/1/2020,MK,P,7P1,34,West Turtle Shoal,342,Y,902,0.1508,0.0111,0.1463,0.3082
2020,10/1/2020,MK,P,7P1,34,West Turtle Shoal,343,Y,892,0.1065,0.0404,0.0998,0.2467
2020,10/1/2020,MK,P,7P1,34,West Turtle Shoal,344,Y,910,0.1648,0.0165,0.1209,0.3022
2020,9/29/2020,MK,P,7P2,35,Dustan Rocks,351,N,998,0.1723,0.005,0.1042,0.2815
2020,9/29/2020,MK,P,7P2,35,Dustan Rocks,352,Y,942,0.1858,0.0085,0.0648,0.2591
2020,9/29/2020,MK,P,7P2,35,Dustan Rocks,353,Y,895,0.1899,0.0045,0.0682,0.2626
2020,9/29/2020,MK,P,7P2,35,Dustan Rocks,354,Y,963,0.2212,0.0093,0.0748,0.3053
2020,9/17/2020,LK,P,5P1,36,West Washer Women,361,Y,858,0.1061,0.0629,0.0163,0.1853
2020,9/17/2020,LK,P,5P1,36,West Washer Women,362,N,968,0.1116,0.0434,0.0176,0.1726
2020,9/17/2020,LK,P,5P1,36,West Washer Women,363,Y,906,0.1258,0.0442,0.0077,0.1777
2020,9/17/2020,LK,P,5P1,36,West Washer Women,364,N,794,0.102,0.0768,0,0.1788
2020,9/16/2020,LK,P,5P2,37,Western Head,371,N,808,0,0.021,0,0.021
2020,9/16/2020,LK,P,5P2,37,Western Head,372,Y,893,0,0.0101,0,0.0101
2020,9/16/2020,LK,P,5P2,37,Western Head,373,Y,811,0,0.0074,0.0012,0.0086
2020,9/16/2020,LK,P,5P2,37,Western Head,374,Y,900,0,0.0322,0,0.0322
2020,9/16/2020,LK,P,5P3,38,Cliff Green,381,N,1053,0.2203,0.0104,0.0494,0.2801
2020,9/16/2020,LK,P,5P3,38,Cliff Green,382,N,932,0.2124,0.0386,0.0333,0.2843
2020,9/15/2020,LK,P,5P3,38,Cliff Green,383,Y,837,0.1362,0.0633,0.0454,0.2449
2020,9/15/2020,LK,P,5P3,38,Cliff Green,384,Y,849,0.1131,0.0412,0.0188,0.1731
2020,9/16/2020,LK,BCP,2P1,39,Smith Shoal,391,N,929,0,0,0,0
2020,9/16/2020,LK,BCP,2P1,39,Smith Shoal,392,Y,730,0,0,0,0
2020,9/16/2020,LK,BCP,2P1,39,Smith Shoal,393,Y,921,0,0,0,0
2020,9/16/2020,LK,BCP,2P1,39,Smith Shoal,394,Y,857,0,0,0,0
2020,7/15/2020,LK,P,5P4,40,Jaap Reef,401,Y,899,0,0,0,0
2020,7/15/2020,LK,P,5P4,40,Jaap Reef,402,Y,921,0,0.013,0.0033,0.0163
2020,7/15/2020,LK,P,5P4,40,Jaap Reef,403,N,947,0,0,0.0011,0.0011
2020,7/15/2020,LK,P,5P4,40,Jaap Reef,404,Y,895,0,0.0056,0,0.0056
2020,6/15/2020,UK,OS,9S1,50,Carysfort Shallow,501,Y,856,0.0093,0,0.0853,0.0946
2020,6/15/2020,UK,OS,9S1,50,Carysfort Shallow,502,Y,842,0.0024,0,0.0582,0.0606
2020,6/15/2020,UK,OS,9S1,50,Carysfort Shallow,503,Y,889,0.1642,0.0011,0.1035,0.2688
2020,6/15/2020,UK,OS,9S1,50,Carysfort Shallow,504,N,913,0.0931,0,0.2618,0.3549
2020,6/17/2020,UK,OS,9S2,51,Grecian Rocks,511,Y,995,0.0422,0.001,0.1357,0.1789
2020,6/17/2020,UK,OS,9S2,51,Grecian Rocks,512,Y,902,0.02,0,0.0322,0.0522
2020,6/16/2020,UK,OS,9S2,51,Grecian Rocks,513,Y,924,0.1385,0.0022,0.0216,0.1623
2020,6/16/2020,UK,OS,9S2,51,Grecian Rocks,514,Y,913,0.1851,0.0088,0.0986,0.2925
2020,6/10/2020,UK,OS,9S3,52,Molasses Shallow,521,Y,817,0.0832,0,0.0881,0.1713
2020,6/16/2020,UK,OS,9S3,52,Molasses Shallow,522,Y,919,0.0914,0,0.0435,0.1349
2020,6/16/2020,UK,OS,9S3,52,Molasses Shallow,523,Y,855,0.0713,0,0.014,0.0853
2020,6/16/2020,UK,OS,9S3,52,Molasses Shallow,524,N,922,0.1041,0.0087,0.0119,0.1247
2020,6/10/2020,UK,OS,9S4,53,Conch Shallow,531,Y,790,0.019,0,0.0025,0.0215
2020,6/10/2020,UK,OS,9S4,53,Conch Shallow,532,N,819,0.0195,0,0.0085,0.028
2020,6/10/2020,UK,OS,9S4,53,Conch Shallow,533,Y,851,0.0623,0,0.0129,0.0752
2020,6/10/2020,UK,OS,9S4,53,Conch Shallow,534,Y,944,0.0307,0,0.0148,0.0455
2020,6/13/2020,MK,OS,7S1,54,Alligator Shallow,541,Y,791,0.0506,0,0.0101,0.0607
2020,6/13/2020,MK,OS,7S1,54,Alligator Shallow,542,Y,797,0.0565,0,0.005,0.0615
2020,6/13/2020,MK,OS,7S1,54,Alligator Shallow,543,Y,849,0.0718,0,0.0153,0.0871
2020,6/13/2020,MK,OS,7S1,54,Alligator Shallow,544,N,802,0.0536,0,0.0062,0.0598
2020,9/20/2020,MK,OS,7S2,55,Tennessee Shallow,551,N,952,0.0998,0,0.0011,0.1009
2020,9/20/2020,MK,OS,7S2,55,Tennessee Shallow,552,Y,962,0.0717,0,0.0094,0.0811
2020,9/20/2020,MK,OS,7S2,55,Tennessee Shallow,553,Y,874,0.103,0,0.0011,0.1041
2020,9/20/2020,MK,OS,7S2,55,Tennessee Shallow,554,Y,917,0.0622,0,0.0055,0.0677
2020,9/19/2020,MK,OS,5S1,56,Sombrero Shallow,561,Y,788,0.0964,0.0013,0.0558,0.1535
2020,9/19/2020,MK,OS,5S1,56,Sombrero Shallow,562,Y,817,0.0392,0.0037,0.1126,0.1555
2020,9/19/2020,MK,OS,5S1,56,Sombrero Shallow,563,Y,814,0.1302,0,0.0946,0.2248
2020,9/19/2020,MK,OS,5S1,56,Sombrero Shallow,564,Y,799,0.015,0,0.1327,0.1477
2020,9/18/2020,LK,OS,5S2,57,Looe Key Shallow,571,N,808,0.099,0,0.0173,0.1163
2020,9/18/2020,LK,OS,5S2,57,Looe Key Shallow,572,Y,808,0.0866,0.0012,0.0074,0.0952
2020,9/18/2020,LK,OS,5S2,57,Looe Key Shallow,573,Y,799,0.0839,0,0.0225,0.1064
2020,9/18/2020,LK,OS,5S2,57,Looe Key Shallow,574,Y,850,0.0435,0.0012,0.0365,0.0812
2020,7/14/2020,LK,OS,5S3,58,Eastern Sambo Shallow,581,N,917,0.0022,0,0.2126,0.2148
2020,7/14/2020,LK,OS,5S3,58,Eastern Sambo Shallow,582,Y,874,0.0046,0.0034,0.151,0.159
2020,7/14/2020,LK,OS,5S3,58,Eastern Sambo Shallow,583,Y,946,0.0116,0,0.074,0.0856
2020,7/14/2020,LK,OS,5S3,58,Eastern Sambo Shallow,584,Y,952,0.0473,0,0.145,0.1923
2020,7/14/2020,LK,OS,5S4,59,Western Sambo Shallow,591,Y,872,0.0975,0,0.0677,0.1652
2020,7/14/2020,LK,OS,5S4,59,Western Sambo Shallow,592,Y,1014,0.0602,0,0.0424,0.1026
2020,7/14/2020,LK,OS,5S4,59,Western Sambo Shallow,593,N,933,0.0911,0.0064,0.0815,0.179
2020,7/14/2020,LK,OS,5S4,59,Western Sambo Shallow,594,Y,806,0.0136,0,0.0732,0.0868
2020,7/15/2020,LK,OS,5S5,60,Rock Key Shallow,601,Y,948,0.02,0,0.0707,0.0907
2020,7/15/2020,LK,OS,5S5,60,Rock Key Shallow,602,Y,927,0.1219,0.0022,0.0604,0.1845
2020,7/15/2020,LK,OS,5S5,60,Rock Key Shallow,603,Y,898,0.1091,0,0,0.1091
2020,7/15/2020,LK,OS,5S5,60,Rock Key Shallow,604,Y,954,0.0241,0,0.1415,0.1656
2020,7/16/2020,LK,OS,2S1,61,Sand Key Shallow,611,N,952,0.0483,0,0.0116,0.0599
2020,7/16/2020,LK,OS,2S1,61,Sand Key Shallow,612,Y,935,0.0492,0.0021,0.0503,0.1016
2020,7/16/2020,LK,OS,2S1,61,Sand Key Shallow,613,Y,973,0.1048,0,0.0226,0.1274
2020,7/16/2020,LK,OS,2S1,61,Sand Key Shallow,614,Y,913,0.0843,0,0.0318,0.1161
2020,6/15/2020,UK,OD,9D1,70,Carysfort Deep,701,Y,838,0.0489,0.0752,0,0.1241
2020,6/15/2020,UK,OD,9D1,70,Carysfort Deep,702,Y,870,0.0598,0.0897,0,0.1495
2020,6/15/2020,UK,OD,9D1,70,Carysfort Deep,703,N,938,0.0394,0.0341,0,0.0735
2020,6/15/2020,UK,OD,9D1,70,Carysfort Deep,704,N,894,0.0783,0.0324,0.0011,0.1118
2020,6/16/2020,UK,OD,9D3,72,Molasses Deep,721,Y,796,0.0603,0,0,0.0603
2020,6/16/2020,UK,OD,9D3,72,Molasses Deep,722,Y,836,0.0861,0.012,0.0036,0.1017
2020,6/16/2020,UK,OD,9D3,72,Molasses Deep,723,N,870,0.0874,0.0057,0,0.0931
2020,6/16/2020,UK,OD,9D3,72,Molasses Deep,724,N,895,0.0972,0.0011,0,0.0983
2020,6/10/2020,UK,OD,9D4,73,Conch Deep,731,N,810,0.0432,0,0,0.0432
2020,6/10/2020,UK,OD,9D4,73,Conch Deep,732,N,857,0.0548,0.0012,0,0.056
2020,6/10/2020,UK,OD,9D4,73,Conch Deep,733,Y,877,0.0787,0.0023,0,0.081
2020,6/10/2020,UK,OD,9D4,73,Conch Deep,734,Y,781,0.073,0,0,0.073
2020,6/13/2020,MK,OD,7D1,74,Alligator Deep,741,N,884,0.0781,0,0,0.0781
2020,6/13/2020,MK,OD,7D1,74,Alligator Deep,742,N,879,0.0501,0,0,0.0501
2020,6/13/2020,MK,OD,7D1,74,Alligator Deep,743,Y,916,0.0513,0,0,0.0513
2020,6/13/2020,MK,OD,7D1,74,Alligator Deep,744,Y,907,0.0695,0,0.0011,0.0706
2020,9/20/2020,MK,OD,7D2,75,Tennessee Deep,751,N,926,0.0421,0,0.0346,0.0767
2020,9/20/2020,MK,OD,7D2,75,Tennessee Deep,752,Y,906,0.0419,0,0.021,0.0629
2020,9/20/2020,MK,OD,7D2,75,Tennessee Deep,753,Y,901,0.0677,0,0.0344,0.1021
2020,9/20/2020,MK,OD,7D2,75,Tennessee Deep,754,N,934,0.03,0,0.0236,0.0536
2020,10/12/2020,MK,OD,5D1,76,Sombrero Deep,761,N,768,0.0221,0,0.0013,0.0234
2020,10/12/2020,MK,OD,5D1,76,Sombrero Deep,762,N,858,0.0245,0.0023,0,0.0268
2020,10/12/2020,MK,OD,5D1,76,Sombrero Deep,763,Y,878,0.0364,0,0,0.0364
2020,10/12/2020,MK,OD,5D1,76,Sombrero Deep,764,Y,823,0.0231,0.0085,0,0.0316
2020,9/18/2020,LK,OD,5D2,77,Looe Key Deep,771,Y,843,0.102,0,0.0119,0.1139
2020,9/19/2020,LK,OD,5D2,77,Looe Key Deep,772,Y,887,0.1037,0.0056,0.0011,0.1104
2020,9/18/2020,LK,OD,5D2,77,Looe Key Deep,773,Y,823,0.1385,0.0024,0.0109,0.1518
2020,9/18/2020,LK,OD,5D2,77,Looe Key Deep,774,N,811,0.1628,0.0037,0.0099,0.1764
2020,9/17/2020,LK,OD,5D3,78,Eastern Sambo Deep,781,N,959,0.1095,0.0115,0.0052,0.1262
2020,9/17/2020,LK,OD,5D3,78,Eastern Sambo Deep,782,Y,863,0.0892,0.0139,0.0023,0.1054
2020,9/17/2020,LK,OD,5D3,78,Eastern Sambo Deep,783,Y,890,0.0978,0.0281,0,0.1259
2020,9/17/2020,LK,OD,5D3,78,Eastern Sambo Deep,784,Y,918,0.0871,0.0033,0,0.0904
2020,7/14/2020,LK,OD,5D4,79,Western Sambo Deep,791,Y,877,0.0912,0.0068,0,0.098
2020,7/14/2020,LK,OD,5D4,79,Western Sambo Deep,792,Y,776,0.0735,0.0013,0.0052,0.08
2020,7/14/2020,LK,OD,5D4,79,Western Sambo Deep,793,N,860,0.0663,0.0012,0,0.0675
2020,7/14/2020,LK,OD,5D4,79,Western Sambo Deep,794,Y,870,0.0678,0.0011,0.0046,0.0735
2020,9/15/2020,LK,OD,5D5,80,Rock Key Deep,801,N,890,0.2022,0.009,0.0011,0.2123
2020,9/15/2020,LK,OD,5D5,80,Rock Key Deep,802,N,930,0.2634,0.0129,0,0.2763
2020,9/15/2020,LK,OD,5D5,80,Rock Key Deep,803,Y,916,0.2118,0.0055,0.0066,0.2239
2020,9/15/2020,LK,OD,5D5,80,Rock Key Deep,804,Y,874,0.246,0.0046,0.0011,0.2517
2020,7/16/2020,LK,OD,2D1,81,Sand Key Deep,811,Y,900,0.1278,0.0089,0,0.1367
2020,7/16/2020,LK,OD,2D1,81,Sand Key Deep,812,Y,929,0.1184,0.0065,0,0.1249
2020,7/16/2020,LK,OD,2D1,81,Sand Key Deep,813,N,945,0.1079,0.0053,0.0011,0.1143
2020,7/16/2020,LK,OD,2D1,81,Sand Key Deep,814,Y,926,0.1361,0.0011,0,0.1372
2021,5/7/2021,LK,BCP,3H1,18,Content Keys,181,Y,914,0,0,0,0
2021,5/7/2021,LK,BCP,3H1,18,Content Keys,182,N,893,0,0,0,0
2021,5/7/2021,LK,BCP,3H1,18,Content Keys,183,Y,895,0,0,0,0
2021,5/7/2021,LK,BCP,3H1,18,Content Keys,184,Y,869,0,0,0,0
2021,6/9/2021,UK,P,9P5,21,Two Patches,211,N,933,0.1318,0,0.1243,0.2561
2021,6/9/2021,UK,P,9P5,21,Two Patches,212,N,913,0.1172,0,0.0778,0.195
2021,6/9/2021,UK,P,9P5,21,Two Patches,213,N,1063,0.1242,0.0019,0.0997,0.2258
2021,6/9/2021,UK,P,9P5,21,Two Patches,214,N,1020,0.1196,0,0.0843,0.2039
2021,6/9/2021,UK,P,9P6,22,Burr Fish,221,N,994,0.0503,0.002,0.0252,0.0775
2021,6/9/2021,UK,P,9P6,22,Burr Fish,222,N,911,0.0285,0.0044,0.0318,0.0647
2021,6/9/2021,UK,P,9P6,22,Burr Fish,223,N,939,0.0437,0.017,0.0245,0.0852
2021,6/9/2021,UK,P,9P6,22,Burr Fish,224,N,925,0.0281,0.0086,0.0173,0.054
2021,5/8/2021,MK,P,7P3,23,Rawa Reef,231,N,952,0.0389,0.021,0.0483,0.1082
2021,5/8/2021,MK,P,7P3,23,Rawa Reef,232,N,1001,0.0799,0.01,0.019,0.1089
2021,5/8/2021,MK,P,7P3,23,Rawa Reef,233,N,816,0.0172,0.0135,0.0662,0.0969
2021,5/8/2021,MK,P,7P3,23,Rawa Reef,234,N,910,0.0451,0.011,0.0769,0.133
2021,5/6/2021,MK,P,7P4,24,Thor,241,N,894,0.0805,0.028,0.113,0.2215
2021,5/6/2021,MK,P,7P4,24,Thor,242,N,989,0.0455,0.0152,0.092,0.1527
2021,5/8/2021,MK,P,7P4,24,Thor,243,N,724,0.1119,0.0083,0.047,0.1672
2021,5/8/2021,MK,P,7P4,24,Thor,244,N,822,0.0547,0.0134,0.0888,0.1569
2021,7/20/2021,LK,P,5P5,25,Wonderland,251,N,942,0.0255,0.0053,0.0117,0.0425
2021,7/20/2021,LK,P,5P5,25,Wonderland,252,N,825,0.0533,0.0097,0.0315,0.0945
2021,7/20/2021,LK,P,5P5,25,Wonderland,253,N,1009,0.0307,0.002,0.0208,0.0535
2021,7/20/2021,LK,P,5P5,25,Wonderland,254,N,935,0.0257,0.0075,0.0139,0.0471
2021,7/14/2021,LK,P,5P6,26,Red Dun Reef,261,N,872,0.1112,0.0333,0.0436,0.1881
2021,7/14/2021,LK,P,5P6,26,Red Dun Reef,262,N,997,0.1324,0.0431,0.014,0.1895
2021,7/14/2021,LK,P,5P6,26,Red Dun Reef,263,N,992,0.2016,0.0212,0.0222,0.245
2021,7/14/2021,LK,P,5P6,26,Red Dun Reef,264,N,854,0.0937,0.0328,0.0293,0.1558
2021,6/10/2021,UK,P,9P1,30,Turtle,301,Y,940,0.25,0.0404,0.066,0.3564
2021,6/10/2021,UK,P,9P1,30,Turtle,302,Y,976,0.249,0.0205,0.1414,0.4109
2021,6/10/2021,UK,P,9P1,30,Turtle,303,N,1008,0.2361,0.0714,0.0655,0.373
2021,6/10/2021,UK,P,9P1,30,Turtle,304,N,1007,0.2552,0.0516,0.0616,0.3684
2021,6/10/2021,UK,P,9P3,32,Porter Patch,321,Y,920,0.112,0.0065,0.0054,0.1239
2021,6/10/2021,UK,P,9P3,32,Porter Patch,322,Y,885,0.1028,0.0102,0.0023,0.1153
2021,6/10/2021,UK,P,9P3,32,Porter Patch,323,Y,915,0.118,0.0131,0.0098,0.1409
2021,6/10/2021,UK,P,9P3,32,Porter Patch,324,N,978,0.1033,0.0184,0.0133,0.135
2021,6/13/2021,UK,P,9P4,33,Admiral,331,Y,994,0.1841,0.004,0.1398,0.3279
2021,6/13/2021,UK,P,9P4,33,Admiral,332,Y,994,0.1549,0.006,0.2022,0.3631
2021,6/13/2021,UK,P,9P4,33,Admiral,333,Y,995,0.1246,0,0.207,0.3316
2021,6/13/2021,UK,P,9P4,33,Admiral,334,Y,986,0.2231,0.0091,0.1176,0.3498
2021,5/6/2021,MK,P,7P1,34,West Turtle Shoal,341,Y,963,0.0644,0.0135,0.0748,0.1527
2021,5/6/2021,MK,P,7P1,34,West Turtle Shoal,342,Y,876,0.1644,0.0091,0.1027,0.2762
2021,5/6/2021,MK,P,7P1,34,West Turtle Shoal,343,Y,931,0.1246,0.0354,0.072,0.232
2021,5/6/2021,MK,P,7P1,34,West Turtle Shoal,344,Y,917,0.1581,0.0087,0.1058,0.2726
2021,5/5/2021,MK,P,7P2,35,Dustan Rocks,351,N,973,0.2035,0.0072,0.073,0.2837
